CustomerID;Recency;InvoiceNo;TotalPrice;Quantity; UnitPrice ;Country;Churn;Predicted_Churn
161020;278;2;123048;776; $19.557.142.857.142.900,00 ;31;1;1
161030;188;3;58444;220; $38.990.909.090.909.100,00 ;31;1;1
161040;92;1;27779;123; $31.658.620.689.655.200,00 ;31;1;1
161050;221;1;30294;330; $8.892.307.692.307.690,00 ;31;1;1
161060;215;1;10838;74; $15.133.333.333.333.300,00 ;31;1;1
161070;30;3;135374;346; $5.541.111.111.111.110,00 ;31;0;0
161090;220;2;61188;612; $15.788.888.888.888.900,00 ;31;1;1
161100;343;1;38693;210; $21.666.086.956.521.700,00 ;31;1;1
161120;71;3;15918;534; $43.166.666.666.666.700,00 ;31;0;0
161130;96;1;16138;176; $2.651,00 ;31;1;1
161150;5;2;30714;182; $21.759.615.384.615.400,00 ;31;0;0
161160;6;1;61278;248; $4.367.352.941.176.470,00 ;31;0;0
161170;280;1;20746;130; $2.068,00 ;31;1;1
161190;333;1;11388;68; $1.924,00 ;31;1;1
161200;31;4;110502;878; $1.681,00 ;31;0;0
161210;128;1;26899;142; $20.540.540.540.540.500,00 ;31;1;1
161220;40;2;23850;446; $12.505.263.157.894.700,00 ;31;0;0
161250;517;1;28935;124; $3.209.230.769.230.770,00 ;31;1;1
161280;275;2;57610;284; $29.251.724.137.931.000,00 ;31;1;1
161360;31;2;48666;326; $20.343.333.333.333.300,00 ;31;0;0
161400;215;2;65318;730; $14.111.428.571.428.600,00 ;31;1;1
161410;2;1;47694;238; $38.693.333.333.333.300,00 ;31;0;0
161420;251;1;46865;422; $21.543.243.243.243.200,00 ;31;1;1
161430;36;4;145411;659; $28.501.190.476.190.500,00 ;31;0;0
161440;160;1;17520;16; $10.950,00 ;31;1;1
161450;4;5;164824;1363; $20.124.752.475.247.500,00 ;31;0;0
161460;218;1;7500;60; $1.250,00 ;31;1;1
161490;213;1;11684;140; $1.170,00 ;31;1;1
161500;2;3;109566;612; $2.588.358.208.955.220,00 ;31;0;0
161530;158;2;47375;333; $26.182.142.857.142.900,00 ;31;1;1
161560;34;4;95815;447; $2.952.291.666.666.670,00 ;31;0;0
161590;283;1;34820;236; $18.714.285.714.285.700,00 ;31;1;1
161600;215;1;22350;150; $3.798,00 ;31;1;1
161610;31;6;145759;720; $2.848.616.352.201.260,00 ;31;0;0
161620;341;1;3740;4; $9.350,00 ;31;1;1
161630;455;1;25800;92; $3.390,00 ;31;1;1
161680;4;12;187798;1128; $3.148.723.404.255.320,00 ;31;0;0
161690;61;2;89549;659; $23.525,00 ;31;0;0
161700;96;2;63531;434; $2.180.810.810.810.810,00 ;31;1;1
161710;31;1;7320;24; $3.416.666.666.666.670,00 ;31;0;0
161720;7;4;76556;572; $15.759.574.468.085.100,00 ;31;0;0
161730;93;3;70999;269; $44.832.608.695.652.200,00 ;31;1;1
161740;34;2;58045;435; $24.161.904.761.904.800,00 ;31;0;0
161750;185;1;28936;164; $27.225,00 ;31;1;1
161790;62;1;21583;99; $37.327.272.727.272.700,00 ;31;0;0
161830;276;1;33871;113; $35.153.333.333.333.300,00 ;31;1;1
161840;6;3;62088;256; $4.826.296.296.296.300,00 ;31;0;0
161870;122;4;139370;1146; $15.401.666.666.666.700,00 ;31;1;1
161880;37;1;14031;71; $25.266.666.666.666.700,00 ;31;0;0
161910;39;4;140272;759; $23.327.272.727.272.700,00 ;31;0;0
162000;213;1;47902;292; $19.774.380.165.289.300,00 ;31;1;1
162010;182;1;48672;336; $15.786.666.666.666.700,00 ;31;1;1
162030;1;2;38530;174; $27.727.272.727.272.700,00 ;31;0;0
162050;91;3;64903;453; $2.293.661.971.830.990,00 ;31;1;1
162060;156;1;12111;50; $28.464.285.714.285.700,00 ;31;1;1
162090;2;4;90374;770; $21.367.441.860.465.100,00 ;31;0;0
162110;2;1;50166;154; $34.795.652.173.913.000,00 ;31;0;0
162120;342;1;46413;151; $4.784,00 ;31;1;1
162140;341;1;20670;34; $7.710,00 ;31;1;1
162170;311;1;13476;60; $32.554.545.454.545.500,00 ;31;1;1
162180;61;2;89782;774; $123.825,00 ;31;0;0
162210;99;3;82481;717; $20.148.453.608.247.400,00 ;31;1;1
162240;251;1;15613;79; $50.692.857.142.857.100,00 ;31;1;1
162250;161;2;35604;200; $1.951.904.761.904.760,00 ;31;1;1
162290;36;1;35820;92; $4.750,00 ;31;0;0
162300;280;2;54203;365; $19.505.714.285.714.300,00 ;31;1;1
162320;128;2;36647;231; $2.193.684.210.526.320,00 ;31;1;1
162330;486;1;14740;12; $12.950,00 ;31;1;1
162350;40;2;41420;190; $351.875,00 ;31;0;0
162390;280;1;31766;182; $24.406.666.666.666.700,00 ;31;1;1
162410;1;9;124065;703; $20.451.734.104.046.200,00 ;31;0;0
162430;183;1;15599;65; $3.210,00 ;31;1;1
162440;6;2;145471;855; $24.634.065.934.065.900,00 ;31;0;0
162450;64;1;30438;172; $4.011.904.761.904.760,00 ;31;0;0
162480;92;1;10758;78; $14.914.285.714.285.700,00 ;31;1;1
162500;698;1;22614;108; $33.764.285.714.285.700,00 ;31;1;1
162530;245;1;189274;1893; $1.519,00 ;31;1;1
162550;160;5;138380;920; $315.958.904.109.589,00 ;31;1;1
162580;247;2;173794;588; $3.149.512.195.121.950,00 ;31;1;1
162610;159;1;25496;139; $2.794.642.857.142.860,00 ;31;1;1
162710;152;2;28067;202; $12.311.764.705.882.400,00 ;31;1;1
162740;698;1;33509;155; $3.992.835.820.895.520,00 ;31;1;1
162820;254;1;16830;114; $2.731.818.181.818.180,00 ;31;1;1
162830;33;4;128166;1076; $2.331.076.923.076.920,00 ;31;0;0
162840;122;1;42457;298; $1.869.298.245.614.030,00 ;31;1;1
162920;64;1;30225;191; $23.605.882.352.941.200,00 ;31;0;0
162930;93;3;50669;319; $27.522.857.142.857.100,00 ;31;1;1
162950;1;2;65243;583; $2.595.348.837.209.300,00 ;31;0;0
162980;188;1;9918;50; $24.728.571.428.571.400,00 ;31;1;1
163020;217;1;21810;158; $1.590,00 ;31;1;1
163030;71;1;80450;418; $22.814.285.714.285.700,00 ;31;0;0
163060;39;4;59367;473; $1.552.972.972.972.970,00 ;31;0;0
163080;189;2;160000;5000; $320,00 ;31;1;1
163130;182;1;10653;99; $2.355,00 ;31;1;1
163160;99;5;91834;535; $25.512.698.412.698.400,00 ;31;1;1
163170;3;2;77089;508; $30.584.615.384.615.400,00 ;31;0;0
163180;244;1;31681;199; $23.742.105.263.157.900,00 ;31;1;1
163190;189;1;40440;72; $5.616.666.666.666.670,00 ;31;1;1
163200;67;1;73136;654; $17.361.702.127.659.600,00 ;32;0;0
163210;162;2;13590;42; $3.950,00 ;0;1;1
163220;121;2;32675;231; $24.378.378.378.378.400,00 ;31;1;1
163240;278;2;23548;185; $1.891.492.537.313.430,00 ;31;1;1
163250;129;2;40072;120; $36.453.846.153.846.200,00 ;31;1;1
163260;92;7;157433;424; $4.355.245.901.639.340,00 ;31;1;1
163270;578;1;46000;392; $1.591.969.696.969.700,00 ;31;1;1
163320;30;5;94975;451; $30.859.139.784.946.200,00 ;31;0;0
163370;275;1;15105;87; $3.040,00 ;31;1;1
163380;218;1;21480;94; $37.345.454.545.454.500,00 ;31;1;1
163440;248;1;10110;18; $5.700,00 ;31;1;1
163470;275;1;41189;162; $2.647.307.692.307.690,00 ;31;1;1
163480;153;4;71567;420; $2.878.099.173.553.720,00 ;31;1;1
163500;71;2;76303;407; $3.421.860.465.116.280,00 ;31;0;0
163510;40;1;15390;90; $19.875,00 ;31;0;0
163520;303;1;20492;144; $16.685.714.285.714.300,00 ;31;1;1
163540;154;1;2970;6; $4.950,00 ;31;1;1
163560;161;1;6609;44; $13.093.333.333.333.300,00 ;31;1;1
163570;67;2;49347;213; $4.459.655.172.413.790,00 ;31;0;0
163580;121;3;120768;1004; $1.524.367.816.091.950,00 ;31;1;1
163590;10;8;124828;1044; $39.541.379.310.344.800,00 ;31;0;0
163620;31;5;72334;351; $27.591.358.024.691.400,00 ;31;0;0
163650;4;5;57737;251; $4.283.076.923.076.920,00 ;31;0;0
163670;303;2;77389;647; $21.022.307.692.307.700,00 ;31;1;1
163680;30;2;40671;260; $23.601.315.789.473.700,00 ;31;0;0
163700;66;1;25961;158; $2.126.304.347.826.090,00 ;31;0;0
163720;183;2;35092;166; $25.603.092.783.505.200,00 ;31;1;1
163740;245;1;27704;188; $1.966.904.761.904.760,00 ;31;1;1
163760;333;1;9944;36; $4.204.736.842.105.260,00 ;31;1;1
163780;190;2;22010;158; $13.730.769.230.769.200,00 ;31;1;1
163790;213;2;118008;808; $18.254.237.288.135.600,00 ;31;1;1
163800;92;1;176709;1524; $15.890.625,00 ;31;1;1
163840;32;1;17540;60; $5.138.888.888.888.890,00 ;31;0;0
163850;62;3;45896;261; $21.583.050.847.457.600,00 ;31;0;0
163860;30;1;24845;198; $15.028.571.428.571.400,00 ;31;0;0
163890;342;1;10831;59; $16.433.333.333.333.300,00 ;31;1;1
163930;128;7;133252;849; $17.150.617.283.950.600,00 ;31;1;1
163940;221;1;30689;403; $17.054.166.666.666.700,00 ;31;1;1
163950;62;1;20335;276; $15.835.714.285.714.300,00 ;31;0;0
163980;126;1;52055;255; $7.876.842.105.263.160,00 ;31;1;1
164000;185;1;26046;172; $25.579.310.344.827.600,00 ;31;1;1
164010;120;2;78983;885; $13.041.860.465.116.300,00 ;31;1;1
164020;578;1;19101;105; $23.619.298.245.614.000,00 ;31;1;1
164050;70;2;16725;187; $2.330,00 ;31;0;0
164070;37;1;6000;48; $1.250,00 ;31;0;0
164090;4;3;129898;999; $24.542.424.242.424.200,00 ;31;0;0
164110;578;1;13150;70; $22.785.714.285.714.300,00 ;31;1;1
164140;252;1;5080;16; $6.383.333.333.333.330,00 ;31;1;1
164180;124;1;21120;87; $3.088.181.818.181.820,00 ;31;1;1
164190;99;3;59509;281; $40.365.714.285.714.300,00 ;31;1;1
164240;339;1;13356;88; $3.998,00 ;31;1;1
164250;70;1;26076;199; $3.353.333.333.333.330,00 ;31;0;0
164260;124;8;122864;1023; $16.700.404.858.299.600,00 ;31;1;1
164310;67;1;28376;249; $18.745.454.545.454.500,00 ;31;0;0
164320;184;1;26472;276; $293.125,00 ;31;1;1
164330;30;1;17976;106; $1.880,00 ;31;0;0
164340;61;3;52316;229; $31.518.367.346.938.800,00 ;31;0;0
164380;243;2;15510;154; $15.242.857.142.857.100,00 ;31;1;1
164410;275;1;15895;63; $3.268.181.818.181.820,00 ;31;1;1
164420;121;1;17409;92; $19.968.055.555.555.600,00 ;31;1;1
164440;216;1;30132;203; $20.072,00 ;31;1;1
164450;183;1;21548;111; $24.234.920.634.920.600,00 ;31;1;1
164490;252;1;40139;237; $27.039.130.434.782.600,00 ;31;1;1
164540;184;1;590;2; $2.950,00 ;31;1;1
164550;154;4;102444;626; $18.288.135.593.220.300,00 ;31;1;1
164560;192;3;165081;859; $17.675.675.675.675.700,00 ;31;1;1
164570;220;1;20836;140; $2.670,00 ;31;1;1
164580;2;8;158722;978; $17.629.545.454.545.500,00 ;31;0;0
164600;30;1;29128;140; $31.988.235.294.117.600,00 ;31;0;0
164620;158;2;680;8; $850,00 ;31;1;1
164660;5;2;42164;247; $33.775,00 ;31;0;0
164690;160;2;27310;114; $2.993.478.260.869.560,00 ;31;1;1
164710;69;1;17859;141; $20.053.846.153.846.200,00 ;31;0;0
164730;163;1;11521;79; $2.550,00 ;31;1;1
164740;32;4;68696;352; $23.416.260.162.601.600,00 ;31;0;0
164750;2;2;28817;193; $19.147.619.047.619.000,00 ;31;0;0
164770;69;4;125684;770; $21.753.246.753.246.800,00 ;31;0;0
164780;184;2;23590;174; $3.198.333.333.333.330,00 ;31;1;1
164840;308;1;24826;152; $18.366.666.666.666.700,00 ;31;1;1
164880;183;1;14423;109; $6.824.285.714.285.710,00 ;31;1;1
164950;130;3;63671;337; $2.805.257.731.958.760,00 ;31;1;1
164960;333;1;30108;327; $223.875,00 ;31;1;1
164970;71;1;27930;94; $5.096.666.666.666.670,00 ;31;0;0
164980;338;1;975;3; $3.250,00 ;31;1;1
164990;425;1;20676;68; $4.436,00 ;31;1;1
165000;213;3;13806;78; $2.174,00 ;31;1;1
165030;97;1;25160;108; $460.625,00 ;31;1;1
165050;122;1;77760;576; $1.350,00 ;31;1;1
165100;667;1;23280;92; $4.757.692.307.692.310,00 ;31;1;1
165130;213;2;21180;68; $3.150,00 ;31;1;1
165150;4;4;121039;695; $22.027.083.333.333.300,00 ;31;0;0
165160;91;1;10170;58; $21.166.666.666.666.700,00 ;31;1;1
165170;161;1;15136;96; $26.629.411.764.705.900,00 ;31;1;1
165180;92;1;26329;203; $1.843.448.275.862.070,00 ;31;1;1
165190;455;1;8840;24; $4.590,00 ;31;1;1
165200;188;2;69658;419; $23.366.666.666.666.700,00 ;31;1;1
165280;182;1;22929;171; $3.112.352.941.176.470,00 ;31;1;1
165290;307;1;38532;198; $2.868,00 ;31;1;1
165310;247;2;40023;309; $27.251.851.851.851.900,00 ;31;1;1
165320;224;1;191040;480; $3.980,00 ;31;1;1
165330;304;1;34871;162; $29.296.923.076.923.100,00 ;31;1;1
165350;243;1;55955;356; $2.716.774.193.548.390,00 ;31;1;1
165390;152;3;107257;423; $34.377.777.777.777.800,00 ;31;1;1
165460;667;1;16332;156; $8.966.666.666.666.670,00 ;31;1;1
165490;32;5;166367;1023; $1.958.057.742.782.150,00 ;31;0;0
165500;158;2;77297;577; $1.911.578.947.368.420,00 ;31;1;1
165510;163;3;82006;970; $17.740.625,00 ;31;1;1
165520;37;2;37973;219; $4.110,00 ;31;0;0
165530;69;3;108044;1240; $22.737.037.037.037.000,00 ;31;0;0
165540;10;2;31411;129; $4.294.761.904.761.900,00 ;31;0;0
165550;244;1;11123;85; $32.375,00 ;31;1;1
165560;129;2;95417;715; $2.878,00 ;31;1;1
165610;31;2;48448;244; $25.506.451.612.903.200,00 ;31;0;0
165650;425;1;17370;46; $5.116.666.666.666.670,00 ;31;1;1
165670;163;1;55756;476; $24.180.769.230.769.200,00 ;31;1;1
165690;182;1;12420;93; $2.592,00 ;31;1;1
165700;153;3;116272;714; $2.668.181.818.181.820,00 ;31;1;1
165710;283;1;41400;378; $18.482.758.620.689.700,00 ;31;1;1
165720;34;3;100960;532; $37.794.736.842.105.300,00 ;31;0;0
165810;66;1;10584;134; $11.855.555.555.555.600,00 ;31;0;0
165830;698;1;23345;111; $25.642.857.142.857.100,00 ;31;1;1
165860;221;1;37215;95; $3.725,00 ;31;1;1
165890;338;1;11768;112; $19.411.111.111.111.100,00 ;31;1;1
165910;304;1;21350;41; $4.443,00 ;31;1;1
165920;91;6;176825;1315; $20.480.232.558.139.500,00 ;31;1;1
165930;280;1;18401;37; $5.413,00 ;31;1;1
165950;92;1;30724;335; $14.594.117.647.058.800,00 ;31;1;1
165960;486;1;12065;47; $4.200,00 ;31;1;1
165970;213;1;9004;184; $16.214.285.714.285.700,00 ;31;1;1
166000;213;2;36618;465; $11.988.888.888.888.900,00 ;31;1;1
166020;275;1;52808;336; $25.113.793.103.448.300,00 ;31;1;1
166030;93;1;25135;363; $16.169.565.217.391.300,00 ;31;1;1
166070;1;5;81530;1233; $17.438.181.818.181.800,00 ;31;0;0
166090;4;3;139393;721; $3.680.674.157.303.370,00 ;31;0;0
166100;250;1;7566;66; $12.966.666.666.666.700,00 ;31;1;1
166110;188;1;12949;47; $3.787,00 ;31;1;1
166120;3;4;111242;506; $29.824.242.424.242.400,00 ;31;0;0
166140;66;1;50619;223; $47.565.384.615.384.600,00 ;31;0;0
166160;218;1;21010;110; $5.261.818.181.818.180,00 ;31;1;1
166180;122;1;106770;592; $2.758.809.523.809.520,00 ;31;1;1
166200;182;1;8320;40; $2.080,00 ;31;1;1
166210;128;2;49070;142; $48.852.941.176.470.600,00 ;31;1;1
166230;129;1;12945;39; $3.190,00 ;31;1;1
166250;69;1;31040;164; $25.730.434.782.608.700,00 ;31;0;0
166260;90;6;147366;1322; $2.119.322.033.898.300,00 ;31;0;0
166280;61;2;86377;553; $23.191.489.361.702.100,00 ;31;0;0
166290;246;1;23300;216; $2.409,00 ;31;1;1
166330;5;1;25580;124; $3.816.666.666.666.670,00 ;31;0;0
166340;340;2;21790;82; $45.055.555.555.555.600,00 ;31;1;1
166370;62;3;81683;787; $19.558.490.566.037.700,00 ;31;0;0
166380;161;3;31122;236; $561.625,00 ;31;1;1
166390;122;1;63363;351; $2.370,00 ;31;1;1
166420;213;1;35792;348; $16.205.263.157.894.700,00 ;31;1;1
166430;129;1;48751;269; $3.635.925.925.925.930,00 ;31;1;1
166440;36;1;71107;751; $14.985.185.185.185.200,00 ;31;0;0
166540;219;2;20583;75; $4.282,00 ;31;1;1
166550;10;3;157492;876; $2.987.125,00 ;31;0;0
166580;547;1;12324;40; $302.125,00 ;31;1;1
166590;280;1;3912;72; $620,00 ;31;1;1
166650;364;1;12775;59; $4.538.888.888.888.890,00 ;31;1;1
166670;304;1;35733;159; $3.548.125,00 ;31;1;1
166680;66;2;11196;84; $13.825,00 ;31;0;0
166700;40;4;193214;1202; $3.010.082.644.628.100,00 ;31;0;0
166710;30;2;30939;219; $2.586.666.666.666.670,00 ;31;0;0
166740;305;1;12031;63; $2.110.857.142.857.140,00 ;31;1;1
166760;67;3;113706;502; $4.521.714.285.714.290,00 ;31;0;0
166780;3;7;198955;1531; $16.746.226.415.094.300,00 ;31;0;0
166790;486;1;12975;29; $6.916.666.666.666.670,00 ;31;1;1
166820;124;4;85988;932; $15.830.769.230.769.200,00 ;31;1;1
166850;92;2;31290;396; $20.719.354.838.709.700,00 ;31;1;1
166860;162;2;73975;386; $283.753.164.556.962,00 ;31;1;1
166880;62;2;30677;157; $27.711.764.705.882.400,00 ;31;0;0
166930;304;1;27648;153; $3.762.368.421.052.630,00 ;31;1;1
166960;67;2;44010;102; $3.675,00 ;31;0;0
166970;7;1;10321;27; $4.186.190.476.190.480,00 ;31;0;0
167000;4;6;207227;1839; $1.737.983.870.967.740,00 ;31;0;0
167060;303;2;23415;84; $2.870.188.679.245.280,00 ;31;1;1
167090;129;2;114119;389; $47.345.714.285.714.300,00 ;31;1;1
167100;67;3;71061;411; $22.297.435.897.435.900,00 ;31;0;0
167110;70;2;68020;412; $30.657.142.857.142.900,00 ;31;0;0
167120;36;5;136543;718; $27.709.045.226.130.700,00 ;31;0;0
167130;7;5;209438;1156; $3.261.341.463.414.630,00 ;31;0;0
167140;220;1;15;1; $150,00 ;31;1;1
167160;343;1;73440;96; $7.650,00 ;31;1;1
167170;153;3;98459;495; $32.782.758.620.689.700,00 ;31;1;1
167180;578;1;51737;413; $19.148.888.888.888.900,00 ;31;1;1
167190;224;2;52990;294; $36.255,00 ;31;1;1
167230;93;1;165;1; $1.650,00 ;31;1;1
167250;70;4;44049;197; $33.979.761.904.761.900,00 ;31;0;0
167270;425;1;26715;177; $15.404.347.826.087.000,00 ;31;1;1
167320;122;1;60375;317; $33.810.714.285.714.300,00 ;31;1;1
167350;101;3;152083;1063; $24.470.114.942.528.700,00 ;31;1;1
167430;6;5;132578;1325; $12.878.947.368.421.100,00 ;31;0;0
167440;183;2;27296;144; $2.340.441.176.470.590,00 ;31;1;1
167470;276;2;82076;583; $2.645.952.380.952.380,00 ;31;1;1
167480;101;4;124920;690; $18.416,00 ;31;1;1
167500;64;1;4213;45; $1.054,00 ;31;0;0
167510;91;1;176472;1031; $1.400,00 ;31;1;1
167520;667;1;18086;54; $12.534.444.444.444.400,00 ;31;1;1
167530;1;1;19359;189; $17.305.882.352.941.200,00 ;31;0;0
167540;666;1;200240;4280; $620,00 ;31;1;1
167560;97;1;23940;106; $36.584.615.384.615.400,00 ;31;1;1
167580;215;1;35809;203; $3.530,00 ;31;1;1
167590;91;3;78979;609; $29.404.761.904.761.900,00 ;31;1;1
167610;246;1;31662;341; $1.196.923.076.923.080,00 ;31;1;1
167640;122;5;120088;527; $24.278.787.878.787.900,00 ;31;1;1
167660;38;2;110024;536; $2.724.117.647.058.820,00 ;31;0;0
167670;66;7;208046;1909; $14.590.721.649.484.500,00 ;31;0;0
167700;667;1;4008;56; $1.390,00 ;31;1;1
167710;99;4;168253;1133; $2.731.413.612.565.440,00 ;31;1;1
167740;276;1;9853;96; $963.125,00 ;31;1;1
167750;94;3;44567;119; $3.673.076.923.076.920,00 ;31;1;1
167760;62;1;34481;262; $17.627.631.578.947.400,00 ;31;0;0
167780;69;1;9318;66; $1.732,00 ;31;0;0
167810;667;1;31125;113; $50.088.235.294.117.600,00 ;31;1;1
167820;161;4;66645;215; $35.028.767.123.287.700,00 ;31;1;1
167880;125;1;27943;124; $2.269.655.172.413.790,00 ;31;1;1
167890;333;1;8080;32; $2.890,00 ;31;1;1
167900;30;5;141637;867; $2.265.568.181.818.180,00 ;31;0;0
167910;40;6;148033;689; $2.693.771.626.297.580,00 ;31;0;0
167920;311;2;10849;44; $3.844.166.666.666.670,00 ;31;1;1
167940;5;3;46022;382; $16.840.677.966.101.700,00 ;31;0;0
167950;455;1;36763;239; $1.918.939.393.939.390,00 ;31;1;1
167960;32;1;30562;186; $17.455.555.555.555.600,00 ;31;0;0
168010;38;1;61474;186; $51.015.555.555.555.600,00 ;31;0;0
168030;215;1;32096;245; $20.245.833.333.333.300,00 ;31;1;1
168060;281;1;15022;80; $381.875,00 ;31;1;1
168070;128;1;28060;168; $19.606.666.666.666.700,00 ;31;1;1
168080;68;2;28842;196; $2.332.173.913.043.480,00 ;31;0;0
168090;92;1;14968;87; $18.523.809.523.809.500,00 ;31;1;1
168110;213;1;20980;84; $2.790,00 ;31;1;1
168130;246;3;35053;219; $20.146.428.571.428.600,00 ;31;1;1
168140;7;7;181033;797; $2.758.411.214.953.270,00 ;31;0;0
168170;38;7;135362;756; $3.163.625,00 ;31;0;0
168180;96;4;99105;758; $18.075.384.615.384.600,00 ;31;1;1
168200;216;1;49761;307; $37.388.461.538.461.500,00 ;31;1;1
168250;158;2;67258;566; $22.860.714.285.714.300,00 ;31;1;1
168280;155;1;15;1; $150,00 ;31;1;1
168290;187;1;18588;99; $28.472.727.272.727.300,00 ;31;1;1
168300;334;1;31457;264; $2.047.826.086.956.520,00 ;31;1;1
168320;127;2;6515;25; $4.592.857.142.857.140,00 ;31;1;1
168330;101;2;62286;294; $2.475.151.515.151.510,00 ;31;1;1
168350;278;2;16951;61; $4.108,00 ;31;1;1
168410;67;3;88920;920; $1.280,00 ;31;0;0
168420;70;2;86695;549; $3.050,00 ;31;0;0
168490;188;1;12457;33; $5.105,00 ;31;1;1
168500;71;1;29839;249; $19.221.052.631.578.900,00 ;31;0;0
168510;213;1;10299;81; $23.016.666.666.666.700,00 ;31;1;1
168580;547;1;33033;91; $5.160,00 ;31;1;1
168610;31;2;13596;140; $1.265,00 ;31;0;0
168630;122;2;50280;409; $1.680,00 ;31;1;1
168660;65;2;15395;33; $5.900,00 ;31;0;0
168710;32;1;32944;200; $19.242.857.142.857.100,00 ;31;0;0
168720;127;1;38836;382; $9.833.333.333.333.330,00 ;31;1;1
168750;254;2;120535;721; $3.136.933.333.333.330,00 ;31;1;1
168770;65;1;10745;69; $23.325,00 ;31;0;0
168800;65;5;120725;646; $33.298,00 ;31;0;0
168810;245;1;43200;600; $720,00 ;31;1;1
168820;245;1;48942;322; $19.720.833.333.333.300,00 ;31;1;1
168830;219;2;27106;104; $36.342.105.263.157.900,00 ;31;1;1
168840;303;2;38907;320; $15.915.384.615.384.600,00 ;31;1;1
168870;244;1;19488;157; $19.683.783.783.783.800,00 ;31;1;1
168890;68;2;119432;675; $2.955.238.095.238.090,00 ;31;0;0
168910;121;4;49217;217; $2.329.277.108.433.730,00 ;31;1;1
168920;61;4;31788;170; $2.981.186.440.677.970,00 ;31;0;0
168930;486;1;13270;62; $2.513.111.111.111.110,00 ;31;1;1
168950;184;1;19619;102; $22.234.782.608.695.700,00 ;31;1;1
168980;547;1;10843;98; $201.375,00 ;31;1;1
168990;32;2;38590;101; $3.910.833.333.333.330,00 ;31;0;0
169000;154;1;73567;496; $22.036.231.884.058.000,00 ;31;1;1
169030;61;1;36757;262; $2.250,00 ;31;0;0
169040;61;7;121387;932; $21.916.015.625,00 ;31;0;0
169050;243;2;53978;267; $2.626.111.111.111.110,00 ;31;1;1
169060;188;2;29405;163; $36.957.142.857.142.900,00 ;31;1;1
169070;60;2;40085;137; $3.073.692.307.692.310,00 ;31;0;0
169100;93;3;36195;290; $15.000.558.659.217.900,00 ;31;1;1
169120;30;4;93600;440; $2.627.368.421.052.630,00 ;31;0;0
169140;275;1;17066;121; $20.528.947.368.421.100,00 ;31;1;1
169150;221;3;31781;53; $5.340,00 ;31;1;1
169160;667;1;17909;103; $22.754,00 ;31;1;1
169170;130;1;39152;232; $3.873.333.333.333.330,00 ;31;1;1
169180;154;4;69269;530; $15.425.263.157.894.700,00 ;31;1;1
169190;7;5;91558;571; $2.611.487.603.305.780,00 ;31;0;0
169210;92;1;15845;171; $1.536,00 ;31;1;1
169240;184;1;25254;84; $3.542.916.666.666.670,00 ;31;1;1
169260;639;1;13845;35; $4.792.857.142.857.140,00 ;31;1;1
169270;130;1;12335;23; $4.983.333.333.333.330,00 ;31;1;1
169280;33;8;109064;814; $18.040.506.329.113.900,00 ;31;0;0
169290;157;4;70658;598; $1.670.625,00 ;31;1;1
169300;304;2;20711;189; $14.809.677.419.354.800,00 ;31;1;1
169310;68;7;125504;918; $16.668.913.857.677.900,00 ;31;0;0
169330;121;1;33094;161; $2.912.083.333.333.330,00 ;31;1;1
169420;183;5;95136;395; $29.190.441.176.470.600,00 ;31;1;1
169430;6;1;10460;20; $5.470,00 ;31;0;0
169450;1;9;183396;1152; $22.127.777.777.777.800,00 ;31;0;0
169490;158;3;27858;355; $10.024,00 ;31;1;1
169500;156;2;74061;337; $32.181.481.481.481.500,00 ;31;1;1
169510;131;1;99709;1066; $14.024.285.714.285.700,00 ;31;1;1
169530;91;1;2080;10; $2.080,00 ;31;1;1
169540;62;4;88752;440; $30.585,00 ;31;0;0
169550;127;4;48663;266; $36.728,00 ;31;1;1
169570;283;1;11484;64; $18.175,00 ;31;1;1
169600;62;3;45404;304; $17.358.415.841.584.200,00 ;31;0;0
169630;219;1;9921;35; $3.072.857.142.857.140,00 ;31;1;1
169660;333;1;38580;276; $1.450,00 ;31;1;1
169670;280;1;30768;333; $10.504.761.904.761.900,00 ;31;1;1
169680;213;1;18612;228; $105.375,00 ;31;1;1
169690;339;1;37468;388; $18.662.962.962.963.000,00 ;31;1;1
169710;334;1;19728;72; $390.609.756.097.561,00 ;31;1;1
169790;61;2;43610;232; $3.022.692.307.692.310,00 ;31;0;0
169820;62;1;31602;182; $21.095.454.545.454.500,00 ;31;0;0
169830;5;3;73145;391; $2.457.945.205.479.450,00 ;31;0;0
169850;2;4;191912;584; $44.494.594.594.594.600,00 ;31;0;0
169860;61;2;187320;1040; $19.833.333.333.333.300,00 ;31;0;0
169870;181;1;19791;75; $35.790.909.090.909.100,00 ;31;1;1
169880;243;1;11487;43; $4.370,00 ;31;1;1
169890;4;4;102930;1170; $1.470,00 ;31;0;0
169900;220;1;17900;100; $1.790,00 ;31;1;1
169920;275;2;60352;423; $3.334.878.048.780.490,00 ;31;1;1
169960;64;3;108702;390; $3.055,00 ;31;0;0
169970;284;1;7800;40; $1.950,00 ;31;1;1
169980;131;1;9000;24; $3.750,00 ;31;1;1
170010;90;4;136544;778; $2.662,00 ;31;0;0
170020;128;1;34276;156; $3.016.923.076.923.080,00 ;31;1;1
170040;124;1;71156;602; $15.442.307.692.307.700,00 ;31;1;1
170060;121;2;34106;108; $3.362.142.857.142.860,00 ;31;1;1
170070;97;2;23536;152; $38.915.384.615.384.600,00 ;31;1;1
170110;91;1;22554;186; $1.538,00 ;31;1;1
